"","X","province","date","confirmed","deaths","recovered","ID","confrate","dthrate","rcvrdrate","Lat","Long"
"1120",1120,"Bamiyan","2020-02-25",0,0,0,19,NA,NA,NA,34.83021802,67.84311254
"1121",1121,"Takhar","2020-05-04",59,4,1,18,0,0,0,36.77946162,69.46675097
"1122",1122,"Takhar","2020-05-03",59,4,1,18,13,0,0,36.77946162,69.46675097
"1123",1123,"Takhar","2020-05-02",46,4,1,18,4,0,0,36.77946162,69.46675097
"1124",1124,"Takhar","2020-05-01",42,4,1,18,0,0,0,36.77946162,69.46675097
"1125",1125,"Takhar","2020-04-30",42,4,1,18,11,2,0,36.77946162,69.46675097
"1126",1126,"Takhar","2020-04-29",31,2,1,18,0,0,0,36.77946162,69.46675097
"1127",1127,"Takhar","2020-04-28",31,2,1,18,6,0,0,36.77946162,69.46675097
"1128",1128,"Takhar","2020-04-27",25,2,1,18,4,0,1,36.77946162,69.46675097
"1129",1129,"Takhar","2020-04-26",21,2,0,18,0,0,0,36.77946162,69.46675097
"1130",1130,"Takhar","2020-04-25",21,2,0,18,3,0,0,36.77946162,69.46675097
"1131",1131,"Takhar","2020-04-24",18,2,0,18,11,0,0,36.77946162,69.46675097
"1132",1132,"Takhar","2020-04-23",7,2,7,18,0,0,0,36.77946162,69.46675097
"1133",1133,"Takhar","2020-04-22",7,2,7,18,0,0,0,36.77946162,69.46675097
"1134",1134,"Takhar","2020-04-21",7,2,7,18,0,0,0,36.77946162,69.46675097
"1135",1135,"Takhar","2020-04-20",7,2,7,18,0,0,0,36.77946162,69.46675097
"1136",1136,"Takhar","2020-04-19",7,2,7,18,0,0,0,36.77946162,69.46675097
"1137",1137,"Takhar","2020-04-18",7,2,7,18,0,0,0,36.77946162,69.46675097
"1138",1138,"Takhar","2020-04-17",7,2,7,18,0,0,0,36.77946162,69.46675097
"1139",1139,"Takhar","2020-04-16",7,2,7,18,0,0,0,36.77946162,69.46675097
"1140",1140,"Takhar","2020-04-15",7,2,7,18,0,0,0,36.77946162,69.46675097
"1141",1141,"Takhar","2020-04-14",7,2,7,18,0,0,0,36.77946162,69.46675097
"1142",1142,"Takhar","2020-04-13",7,2,7,18,3,0,3,36.77946162,69.46675097
"1143",1143,"Takhar","2020-04-12",4,2,4,18,0,1,0,36.77946162,69.46675097
"1144",1144,"Takhar","2020-04-11",4,1,4,18,0,0,0,36.77946162,69.46675097
"1145",1145,"Takhar","2020-04-10",4,1,4,18,2,0,2,36.77946162,69.46675097
"1146",1146,"Takhar","2020-04-09",2,1,2,18,0,0,0,36.77946162,69.46675097
"1147",1147,"Takhar","2020-04-08",2,1,2,18,1,0,1,36.77946162,69.46675097
"1148",1148,"Takhar","2020-04-07",1,1,1,18,0,1,0,36.77946162,69.46675097
"1149",1149,"Takhar","2020-04-06",1,0,1,18,0,0,0,36.77946162,69.46675097
"1150",1150,"Takhar","2020-04-05",1,0,1,18,1,0,1,36.77946162,69.46675097
"1151",1151,"Takhar","2020-04-04",0,0,0,18,0,0,0,36.77946162,69.46675097
"1152",1152,"Takhar","2020-04-03",0,0,0,18,0,0,0,36.77946162,69.46675097
"1153",1153,"Takhar","2020-04-02",0,0,0,18,0,0,0,36.77946162,69.46675097
"1154",1154,"Takhar","2020-04-01",0,0,0,18,0,0,0,36.77946162,69.46675097
"1155",1155,"Takhar","2020-03-31",0,0,0,18,0,0,0,36.77946162,69.46675097
"1156",1156,"Takhar","2020-03-30",0,0,0,18,0,0,0,36.77946162,69.46675097
"1157",1157,"Takhar","2020-03-29",0,0,0,18,0,0,0,36.77946162,69.46675097
"1158",1158,"Takhar","2020-03-28",0,0,0,18,0,0,0,36.77946162,69.46675097
"1159",1159,"Takhar","2020-03-27",0,0,0,18,0,0,0,36.77946162,69.46675097
"1160",1160,"Takhar","2020-03-26",0,0,0,18,0,0,0,36.77946162,69.46675097
"1161",1161,"Takhar","2020-03-25",0,0,0,18,0,0,0,36.77946162,69.46675097
"1162",1162,"Takhar","2020-03-24",0,0,0,18,0,0,0,36.77946162,69.46675097
"1163",1163,"Takhar","2020-03-23",0,0,0,18,0,0,0,36.77946162,69.46675097
"1164",1164,"Takhar","2020-03-22",0,0,0,18,0,0,0,36.77946162,69.46675097
"1165",1165,"Takhar","2020-03-21",0,0,0,18,0,0,0,36.77946162,69.46675097
"1166",1166,"Takhar","2020-03-20",0,0,0,18,0,0,0,36.77946162,69.46675097
"1167",1167,"Takhar","2020-03-19",0,0,0,18,0,0,0,36.77946162,69.46675097
"1168",1168,"Takhar","2020-03-18",0,0,0,18,0,0,0,36.77946162,69.46675097
"1169",1169,"Takhar","2020-03-17",0,0,0,18,0,0,0,36.77946162,69.46675097
"1170",1170,"Takhar","2020-03-16",0,0,0,18,0,0,0,36.77946162,69.46675097
"1171",1171,"Takhar","2020-03-15",0,0,0,18,0,0,0,36.77946162,69.46675097
"1172",1172,"Takhar","2020-03-14",0,0,0,18,0,0,0,36.77946162,69.46675097
"1173",1173,"Takhar","2020-03-13",0,0,0,18,0,0,0,36.77946162,69.46675097
"1174",1174,"Takhar","2020-03-12",0,0,0,18,0,0,0,36.77946162,69.46675097
"1175",1175,"Takhar","2020-03-11",0,0,0,18,0,0,0,36.77946162,69.46675097
"1176",1176,"Takhar","2020-03-10",0,0,0,18,0,0,0,36.77946162,69.46675097
"1177",1177,"Takhar","2020-03-09",0,0,0,18,0,0,0,36.77946162,69.46675097
"1178",1178,"Takhar","2020-03-08",0,0,0,18,0,0,0,36.77946162,69.46675097
"1179",1179,"Takhar","2020-03-07",0,0,0,18,0,0,0,36.77946162,69.46675097
"1180",1180,"Takhar","2020-03-06",0,0,0,18,0,0,0,36.77946162,69.46675097
"1181",1181,"Takhar","2020-03-05",0,0,0,18,0,0,0,36.77946162,69.46675097
"1182",1182,"Takhar","2020-03-04",0,0,0,18,0,0,0,36.77946162,69.46675097
"1183",1183,"Takhar","2020-03-03",0,0,0,18,0,0,0,36.77946162,69.46675097
"1184",1184,"Takhar","2020-03-02",0,0,0,18,0,0,0,36.77946162,69.46675097
"1185",1185,"Takhar","2020-03-01",0,0,0,18,0,0,0,36.77946162,69.46675097
"1186",1186,"Takhar","2020-02-29",0,0,0,18,0,0,0,36.77946162,69.46675097
"1187",1187,"Takhar","2020-02-28",0,0,0,18,0,0,0,36.77946162,69.46675097
"1188",1188,"Takhar","2020-02-27",0,0,0,18,0,0,0,36.77946162,69.46675097
"1189",1189,"Takhar","2020-02-26",0,0,0,18,0,0,0,36.77946162,69.46675097
"1190",1190,"Takhar","2020-02-25",0,0,0,18,NA,NA,NA,36.77946162,69.46675097
"1191",1191,"Farah","2020-05-04",17,0,6,17,4,0,0,32.39978952,61.94384082
"1192",1192,"Farah","2020-05-03",13,0,6,17,4,0,0,32.39978952,61.94384082
"1193",1193,"Farah","2020-05-02",9,0,6,17,0,0,0,32.39978952,61.94384082
"1194",1194,"Farah","2020-05-01",9,0,6,17,0,0,0,32.39978952,61.94384082
"1195",1195,"Farah","2020-04-30",9,0,6,17,0,0,0,32.39978952,61.94384082
"1196",1196,"Farah","2020-04-29",9,0,6,17,0,0,0,32.39978952,61.94384082
"1197",1197,"Farah","2020-04-28",9,0,6,17,0,0,0,32.39978952,61.94384082
"1198",1198,"Farah","2020-04-27",9,0,6,17,0,0,0,32.39978952,61.94384082
"1199",1199,"Farah","2020-04-26",10,0,6,17,0,0,0,32.39978952,61.94384082
"1200",1200,"Farah","2020-04-25",10,0,6,17,0,0,0,32.39978952,61.94384082
"1201",1201,"Farah","2020-04-24",10,0,6,17,4,0,0,32.39978952,61.94384082
"1202",1202,"Farah","2020-04-23",6,0,6,17,0,0,0,32.39978952,61.94384082
"1203",1203,"Farah","2020-04-22",6,0,6,17,0,0,0,32.39978952,61.94384082
"1204",1204,"Farah","2020-04-21",6,0,6,17,0,0,0,32.39978952,61.94384082
"1205",1205,"Farah","2020-04-20",6,0,6,17,0,0,0,32.39978952,61.94384082
"1206",1206,"Farah","2020-04-19",6,0,6,17,0,0,0,32.39978952,61.94384082
"1207",1207,"Farah","2020-04-18",6,0,6,17,0,0,0,32.39978952,61.94384082
"1208",1208,"Farah","2020-04-17",6,0,6,17,0,0,0,32.39978952,61.94384082
"1209",1209,"Farah","2020-04-16",6,0,6,17,0,0,0,32.39978952,61.94384082
"1210",1210,"Farah","2020-04-15",6,0,6,17,0,0,0,32.39978952,61.94384082
"1211",1211,"Farah","2020-04-14",6,0,6,17,0,0,0,32.39978952,61.94384082
"1212",1212,"Farah","2020-04-13",6,0,6,17,0,0,0,32.39978952,61.94384082
"1213",1213,"Farah","2020-04-12",6,0,6,17,0,0,0,32.39978952,61.94384082
"1214",1214,"Farah","2020-04-11",6,0,6,17,0,0,0,32.39978952,61.94384082
"1215",1215,"Farah","2020-04-10",6,0,6,17,0,0,0,32.39978952,61.94384082
"1216",1216,"Farah","2020-04-09",6,0,6,17,0,0,0,32.39978952,61.94384082
"1217",1217,"Farah","2020-04-08",6,0,6,17,0,0,0,32.39978952,61.94384082
"1218",1218,"Farah","2020-04-07",6,0,6,17,0,0,0,32.39978952,61.94384082
"1219",1219,"Farah","2020-04-06",6,0,6,17,0,0,0,32.39978952,61.94384082
"1220",1220,"Farah","2020-04-05",6,0,6,17,0,0,0,32.39978952,61.94384082
"1221",1221,"Farah","2020-04-04",6,0,6,17,0,0,0,32.39978952,61.94384082
"1222",1222,"Farah","2020-04-03",6,0,6,17,0,0,0,32.39978952,61.94384082
"1223",1223,"Farah","2020-04-02",6,0,6,17,0,0,0,32.39978952,61.94384082
"1224",1224,"Farah","2020-04-01",6,0,6,17,0,0,0,32.39978952,61.94384082
"1225",1225,"Farah","2020-03-31",6,0,6,17,1,0,1,32.39978952,61.94384082
"1226",1226,"Farah","2020-03-30",5,0,5,17,0,0,0,32.39978952,61.94384082
"1227",1227,"Farah","2020-03-29",5,0,5,17,0,0,0,32.39978952,61.94384082
"1228",1228,"Farah","2020-03-28",5,0,5,17,0,0,0,32.39978952,61.94384082
"1229",1229,"Farah","2020-03-27",5,0,5,17,3,0,3,32.39978952,61.94384082
"1230",1230,"Farah","2020-03-26",2,0,2,17,0,0,0,32.39978952,61.94384082
"1231",1231,"Farah","2020-03-25",2,0,2,17,0,0,0,32.39978952,61.94384082
"1232",1232,"Farah","2020-03-24",2,0,2,17,0,0,0,32.39978952,61.94384082
"1233",1233,"Farah","2020-03-23",2,0,2,17,0,0,0,32.39978952,61.94384082
"1234",1234,"Farah","2020-03-22",2,0,2,17,2,0,2,32.39978952,61.94384082
"1235",1235,"Farah","2020-03-21",0,0,0,17,0,0,0,32.39978952,61.94384082
"1236",1236,"Farah","2020-03-20",0,0,0,17,0,0,0,32.39978952,61.94384082
"1237",1237,"Farah","2020-03-19",0,0,0,17,0,0,0,32.39978952,61.94384082
"1238",1238,"Farah","2020-03-18",0,0,0,17,0,0,0,32.39978952,61.94384082
"1239",1239,"Farah","2020-03-17",0,0,0,17,0,0,0,32.39978952,61.94384082
"1240",1240,"Farah","2020-03-16",0,0,0,17,0,0,0,32.39978952,61.94384082
"1241",1241,"Farah","2020-03-15",0,0,0,17,0,0,0,32.39978952,61.94384082
"1242",1242,"Farah","2020-03-14",0,0,0,17,0,0,0,32.39978952,61.94384082
"1243",1243,"Farah","2020-03-13",0,0,0,17,0,0,0,32.39978952,61.94384082
"1244",1244,"Farah","2020-03-12",0,0,0,17,0,0,0,32.39978952,61.94384082
"1245",1245,"Farah","2020-03-11",0,0,0,17,0,0,0,32.39978952,61.94384082
"1246",1246,"Farah","2020-03-10",0,0,0,17,0,0,0,32.39978952,61.94384082
"1247",1247,"Farah","2020-03-09",0,0,0,17,0,0,0,32.39978952,61.94384082
"1248",1248,"Farah","2020-03-08",0,0,0,17,0,0,0,32.39978952,61.94384082
"1249",1249,"Farah","2020-03-07",0,0,0,17,0,0,0,32.39978952,61.94384082
"1250",1250,"Farah","2020-03-06",0,0,0,17,0,0,0,32.39978952,61.94384082
"1251",1251,"Farah","2020-03-05",0,0,0,17,0,0,0,32.39978952,61.94384082
"1252",1252,"Farah","2020-03-04",0,0,0,17,0,0,0,32.39978952,61.94384082
"1253",1253,"Farah","2020-03-03",0,0,0,17,0,0,0,32.39978952,61.94384082
"1254",1254,"Farah","2020-03-02",0,0,0,17,0,0,0,32.39978952,61.94384082
"1255",1255,"Farah","2020-03-01",0,0,0,17,0,0,0,32.39978952,61.94384082
"1256",1256,"Farah","2020-02-29",0,0,0,17,0,0,0,32.39978952,61.94384082
"1257",1257,"Farah","2020-02-28",0,0,0,17,0,0,0,32.39978952,61.94384082
"1258",1258,"Farah","2020-02-27",0,0,0,17,0,0,0,32.39978952,61.94384082
"1259",1259,"Farah","2020-02-26",0,0,0,17,0,0,0,32.39978952,61.94384082
"1260",1260,"Farah","2020-02-25",0,0,0,17,NA,NA,NA,32.39978952,61.94384082
"1261",1261,"Zabul","2020-05-04",13,0,3,16,3,0,0,32.12448448,66.93576079
"1262",1262,"Zabul","2020-05-03",10,0,3,16,0,0,0,32.12448448,66.93576079
"1263",1263,"Zabul","2020-05-02",10,0,3,16,2,0,1,32.12448448,66.93576079
"1264",1264,"Zabul","2020-05-01",8,0,2,16,0,0,0,32.12448448,66.93576079
"1265",1265,"Zabul","2020-04-30",8,0,2,16,0,0,0,32.12448448,66.93576079
"1266",1266,"Zabul","2020-04-29",8,0,2,16,0,0,0,32.12448448,66.93576079
"1267",1267,"Zabul","2020-04-28",8,0,2,16,0,0,0,32.12448448,66.93576079
"1268",1268,"Zabul","2020-04-27",8,0,2,16,0,0,0,32.12448448,66.93576079
"1269",1269,"Zabul","2020-04-26",10,0,2,16,0,0,0,32.12448448,66.93576079
"1270",1270,"Zabul","2020-04-25",10,0,2,16,3,0,0,32.12448448,66.93576079
"1271",1271,"Zabul","2020-04-24",7,0,2,16,2,0,0,32.12448448,66.93576079
"1272",1272,"Zabul","2020-04-23",5,0,2,16,0,0,0,32.12448448,66.93576079
"1273",1273,"Zabul","2020-04-22",5,0,2,16,2,0,0,32.12448448,66.93576079
"1274",1274,"Zabul","2020-04-21",3,0,2,16,0,0,0,32.12448448,66.93576079
"1275",1275,"Zabul","2020-04-20",3,0,2,16,0,0,0,32.12448448,66.93576079
"1276",1276,"Zabul","2020-04-19",3,0,2,16,0,0,0,32.12448448,66.93576079
"1277",1277,"Zabul","2020-04-18",3,0,2,16,0,0,0,32.12448448,66.93576079
"1278",1278,"Zabul","2020-04-17",3,0,2,16,0,0,0,32.12448448,66.93576079
"1279",1279,"Zabul","2020-04-16",3,0,2,16,0,0,0,32.12448448,66.93576079
"1280",1280,"Zabul","2020-04-15",3,0,2,16,0,0,0,32.12448448,66.93576079
"1281",1281,"Zabul","2020-04-14",3,0,2,16,0,0,0,32.12448448,66.93576079
"1282",1282,"Zabul","2020-04-13",3,0,2,16,0,0,0,32.12448448,66.93576079
"1283",1283,"Zabul","2020-04-12",3,0,2,16,0,0,0,32.12448448,66.93576079
"1284",1284,"Zabul","2020-04-11",3,0,2,16,0,0,0,32.12448448,66.93576079
"1285",1285,"Zabul","2020-04-10",3,0,2,16,0,0,0,32.12448448,66.93576079
"1286",1286,"Zabul","2020-04-09",3,0,2,16,0,0,0,32.12448448,66.93576079
"1287",1287,"Zabul","2020-04-08",3,0,2,16,0,0,1,32.12448448,66.93576079
"1288",1288,"Zabul","2020-04-07",3,0,1,16,0,0,0,32.12448448,66.93576079
"1289",1289,"Zabul","2020-04-06",3,0,1,16,0,0,1,32.12448448,66.93576079
"1290",1290,"Zabul","2020-04-05",3,0,0,16,1,0,0,32.12448448,66.93576079
"1291",1291,"Zabul","2020-04-04",2,0,0,16,0,0,0,32.12448448,66.93576079
"1292",1292,"Zabul","2020-04-03",2,0,0,16,0,0,0,32.12448448,66.93576079
"1293",1293,"Zabul","2020-04-02",2,0,0,16,0,0,0,32.12448448,66.93576079
"1294",1294,"Zabul","2020-04-01",2,0,0,16,0,0,0,32.12448448,66.93576079
"1295",1295,"Zabul","2020-03-31",2,0,0,16,0,0,0,32.12448448,66.93576079
"1296",1296,"Zabul","2020-03-30",2,0,0,16,0,0,0,32.12448448,66.93576079
"1297",1297,"Zabul","2020-03-29",2,0,0,16,0,0,0,32.12448448,66.93576079
"1298",1298,"Zabul","2020-03-28",2,0,0,16,0,0,0,32.12448448,66.93576079
"1299",1299,"Zabul","2020-03-27",2,0,0,16,0,0,0,32.12448448,66.93576079
"1300",1300,"Zabul","2020-03-26",2,0,0,16,0,0,0,32.12448448,66.93576079
"1301",1301,"Zabul","2020-03-25",2,0,0,16,0,0,0,32.12448448,66.93576079
"1302",1302,"Zabul","2020-03-24",2,0,0,16,0,0,0,32.12448448,66.93576079
"1303",1303,"Zabul","2020-03-23",2,0,0,16,0,0,0,32.12448448,66.93576079
"1304",1304,"Zabul","2020-03-22",2,0,0,16,2,0,0,32.12448448,66.93576079
"1305",1305,"Zabul","2020-03-21",0,0,0,16,0,0,0,32.12448448,66.93576079
"1306",1306,"Zabul","2020-03-20",0,0,0,16,0,0,0,32.12448448,66.93576079
"1307",1307,"Zabul","2020-03-19",0,0,0,16,0,0,0,32.12448448,66.93576079
"1308",1308,"Zabul","2020-03-18",0,0,0,16,0,0,0,32.12448448,66.93576079
"1309",1309,"Zabul","2020-03-17",0,0,0,16,0,0,0,32.12448448,66.93576079
"1310",1310,"Zabul","2020-03-16",0,0,0,16,0,0,0,32.12448448,66.93576079
"1311",1311,"Zabul","2020-03-15",0,0,0,16,0,0,0,32.12448448,66.93576079
"1312",1312,"Zabul","2020-03-14",0,0,0,16,0,0,0,32.12448448,66.93576079
"1313",1313,"Zabul","2020-03-13",0,0,0,16,0,0,0,32.12448448,66.93576079
"1314",1314,"Zabul","2020-03-12",0,0,0,16,0,0,0,32.12448448,66.93576079
"1315",1315,"Zabul","2020-03-11",0,0,0,16,0,0,0,32.12448448,66.93576079
"1316",1316,"Zabul","2020-03-10",0,0,0,16,0,0,0,32.12448448,66.93576079
"1317",1317,"Zabul","2020-03-09",0,0,0,16,0,0,0,32.12448448,66.93576079
"1318",1318,"Zabul","2020-03-08",0,0,0,16,0,0,0,32.12448448,66.93576079
"1319",1319,"Zabul","2020-03-07",0,0,0,16,0,0,0,32.12448448,66.93576079
"1320",1320,"Zabul","2020-03-06",0,0,0,16,0,0,0,32.12448448,66.93576079
"1321",1321,"Zabul","2020-03-05",0,0,0,16,0,0,0,32.12448448,66.93576079
"1322",1322,"Zabul","2020-03-04",0,0,0,16,0,0,0,32.12448448,66.93576079
"1323",1323,"Zabul","2020-03-03",0,0,0,16,0,0,0,32.12448448,66.93576079
"1324",1324,"Zabul","2020-03-02",0,0,0,16,0,0,0,32.12448448,66.93576079
"1325",1325,"Zabul","2020-03-01",0,0,0,16,0,0,0,32.12448448,66.93576079
"1326",1326,"Zabul","2020-02-29",0,0,0,16,0,0,0,32.12448448,66.93576079
"1327",1327,"Zabul","2020-02-28",0,0,0,16,0,0,0,32.12448448,66.93576079
"1328",1328,"Zabul","2020-02-27",0,0,0,16,0,0,0,32.12448448,66.93576079
"1329",1329,"Zabul","2020-02-26",0,0,0,16,0,0,0,32.12448448,66.93576079
"1330",1330,"Zabul","2020-02-25",0,0,0,16,NA,NA,NA,32.12448448,66.93576079
"1331",1331,"Samangan","2020-05-04",48,0,6,15,9,0,0,36.30016843,68.00157535
"1332",1332,"Samangan","2020-05-03",39,0,6,15,13,0,0,36.30016843,68.00157535
"1333",1333,"Samangan","2020-05-02",26,0,6,15,0,0,0,36.30016843,68.00157535
"1334",1334,"Samangan","2020-05-01",26,0,6,15,0,0,0,36.30016843,68.00157535
"1335",1335,"Samangan","2020-04-30",26,0,6,15,10,0,0,36.30016843,68.00157535
"1336",1336,"Samangan","2020-04-29",16,0,6,15,0,0,0,36.30016843,68.00157535
"1337",1337,"Samangan","2020-04-28",16,0,6,15,0,0,0,36.30016843,68.00157535
"1338",1338,"Samangan","2020-04-27",16,0,6,15,3,0,0,36.30016843,68.00157535
"1339",1339,"Samangan","2020-04-26",13,0,6,15,0,0,0,36.30016843,68.00157535
"1340",1340,"Samangan","2020-04-25",13,0,6,15,7,0,0,36.30016843,68.00157535
"1341",1341,"Samangan","2020-04-24",6,0,6,15,0,0,0,36.30016843,68.00157535
"1342",1342,"Samangan","2020-04-23",8,0,8,15,0,0,0,36.30016843,68.00157535
"1343",1343,"Samangan","2020-04-22",8,0,8,15,0,0,0,36.30016843,68.00157535
"1344",1344,"Samangan","2020-04-21",8,0,8,15,0,0,0,36.30016843,68.00157535
"1345",1345,"Samangan","2020-04-20",8,0,8,15,0,0,0,36.30016843,68.00157535
"1346",1346,"Samangan","2020-04-19",8,0,8,15,0,0,0,36.30016843,68.00157535
"1347",1347,"Samangan","2020-04-18",8,0,8,15,0,0,0,36.30016843,68.00157535
"1348",1348,"Samangan","2020-04-17",8,0,8,15,0,0,0,36.30016843,68.00157535
"1349",1349,"Samangan","2020-04-16",8,0,8,15,0,0,0,36.30016843,68.00157535
"1350",1350,"Samangan","2020-04-15",8,0,8,15,0,0,0,36.30016843,68.00157535
"1351",1351,"Samangan","2020-04-14",8,0,8,15,0,0,0,36.30016843,68.00157535
"1352",1352,"Samangan","2020-04-13",8,0,8,15,0,0,0,36.30016843,68.00157535
"1353",1353,"Samangan","2020-04-12",8,0,8,15,0,0,0,36.30016843,68.00157535
"1354",1354,"Samangan","2020-04-11",8,0,8,15,0,0,0,36.30016843,68.00157535
"1355",1355,"Samangan","2020-04-10",8,0,8,15,0,0,0,36.30016843,68.00157535
"1356",1356,"Samangan","2020-04-09",8,0,8,15,0,0,0,36.30016843,68.00157535
"1357",1357,"Samangan","2020-04-08",8,0,8,15,0,0,0,36.30016843,68.00157535
"1358",1358,"Samangan","2020-04-07",8,0,8,15,0,0,0,36.30016843,68.00157535
"1359",1359,"Samangan","2020-04-06",8,0,8,15,0,0,0,36.30016843,68.00157535
"1360",1360,"Samangan","2020-04-05",8,0,8,15,2,0,2,36.30016843,68.00157535
"1361",1361,"Samangan","2020-04-04",6,0,6,15,2,0,2,36.30016843,68.00157535
"1362",1362,"Samangan","2020-04-03",4,0,4,15,0,0,0,36.30016843,68.00157535
"1363",1363,"Samangan","2020-04-02",4,0,4,15,0,0,0,36.30016843,68.00157535
"1364",1364,"Samangan","2020-04-01",4,0,4,15,0,0,0,36.30016843,68.00157535
"1365",1365,"Samangan","2020-03-31",4,0,4,15,0,0,0,36.30016843,68.00157535
"1366",1366,"Samangan","2020-03-30",4,0,4,15,0,0,0,36.30016843,68.00157535
"1367",1367,"Samangan","2020-03-29",4,0,4,15,0,0,0,36.30016843,68.00157535
"1368",1368,"Samangan","2020-03-28",4,0,4,15,0,0,0,36.30016843,68.00157535
"1369",1369,"Samangan","2020-03-27",4,0,4,15,0,0,0,36.30016843,68.00157535
"1370",1370,"Samangan","2020-03-26",4,0,4,15,0,0,0,36.30016843,68.00157535
"1371",1371,"Samangan","2020-03-25",4,0,4,15,0,0,0,36.30016843,68.00157535
"1372",1372,"Samangan","2020-03-24",4,0,4,15,0,0,0,36.30016843,68.00157535
"1373",1373,"Samangan","2020-03-23",4,0,4,15,1,0,1,36.30016843,68.00157535
"1374",1374,"Samangan","2020-03-22",3,0,3,15,0,0,0,36.30016843,68.00157535
"1375",1375,"Samangan","2020-03-21",3,0,3,15,0,0,0,36.30016843,68.00157535
"1376",1376,"Samangan","2020-03-20",3,0,3,15,0,0,0,36.30016843,68.00157535
"1377",1377,"Samangan","2020-03-19",3,0,3,15,0,0,0,36.30016843,68.00157535
"1378",1378,"Samangan","2020-03-18",3,0,3,15,0,0,0,36.30016843,68.00157535
"1379",1379,"Samangan","2020-03-17",3,0,3,15,0,0,0,36.30016843,68.00157535
"1380",1380,"Samangan","2020-03-16",3,0,3,15,0,0,0,36.30016843,68.00157535
"1381",1381,"Samangan","2020-03-15",3,0,3,15,0,0,0,36.30016843,68.00157535
"1382",1382,"Samangan","2020-03-14",3,0,3,15,1,0,1,36.30016843,68.00157535
"1383",1383,"Samangan","2020-03-13",2,0,2,15,0,0,0,36.30016843,68.00157535
"1384",1384,"Samangan","2020-03-12",2,0,2,15,0,0,0,36.30016843,68.00157535
"1385",1385,"Samangan","2020-03-11",2,0,2,15,0,0,0,36.30016843,68.00157535
"1386",1386,"Samangan","2020-03-10",2,0,2,15,2,0,2,36.30016843,68.00157535
"1387",1387,"Samangan","2020-03-09",0,0,0,15,0,0,0,36.30016843,68.00157535
"1388",1388,"Samangan","2020-03-08",0,0,0,15,0,0,0,36.30016843,68.00157535
"1389",1389,"Samangan","2020-03-07",0,0,0,15,0,0,0,36.30016843,68.00157535
"1390",1390,"Samangan","2020-03-06",0,0,0,15,0,0,0,36.30016843,68.00157535
"1391",1391,"Samangan","2020-03-05",0,0,0,15,0,0,0,36.30016843,68.00157535
"1392",1392,"Samangan","2020-03-04",0,0,0,15,0,0,0,36.30016843,68.00157535
"1393",1393,"Samangan","2020-03-03",0,0,0,15,0,0,0,36.30016843,68.00157535
"1394",1394,"Samangan","2020-03-02",0,0,0,15,0,0,0,36.30016843,68.00157535
"1395",1395,"Samangan","2020-03-01",0,0,0,15,0,0,0,36.30016843,68.00157535
"1396",1396,"Samangan","2020-02-29",0,0,0,15,0,0,0,36.30016843,68.00157535
"1397",1397,"Samangan","2020-02-28",0,0,0,15,0,0,0,36.30016843,68.00157535
"1398",1398,"Samangan","2020-02-27",0,0,0,15,0,0,0,36.30016843,68.00157535
"1399",1399,"Samangan","2020-02-26",0,0,0,15,0,0,0,36.30016843,68.00157535
"1400",1400,"Samangan","2020-02-25",0,0,0,15,NA,NA,NA,36.30016843,68.00157535
"1401",1401,"Faryab","2020-05-04",9,2,1,14,0,0,0,35.908078013,64.815849248
"1402",1402,"Faryab","2020-05-03",9,2,1,14,0,2,0,35.908078013,64.815849248
"1403",1403,"Faryab","2020-05-02",9,0,1,14,0,0,0,35.908078013,64.815849248
"1404",1404,"Faryab","2020-05-01",9,0,1,14,0,0,0,35.908078013,64.815849248
"1405",1405,"Faryab","2020-04-30",9,0,1,14,1,0,0,35.908078013,64.815849248
"1406",1406,"Faryab","2020-04-29",8,0,1,14,0,0,0,35.908078013,64.815849248
"1407",1407,"Faryab","2020-04-28",8,0,1,14,0,0,0,35.908078013,64.815849248
"1408",1408,"Faryab","2020-04-27",8,0,1,14,3,0,0,35.908078013,64.815849248
"1409",1409,"Faryab","2020-04-26",5,0,1,14,0,0,0,35.908078013,64.815849248
"1410",1410,"Faryab","2020-04-25",5,0,1,14,0,0,0,35.908078013,64.815849248
"1411",1411,"Faryab","2020-04-24",5,0,1,14,0,0,0,35.908078013,64.815849248
"1412",1412,"Faryab","2020-04-23",5,0,5,14,0,0,0,35.908078013,64.815849248
"1413",1413,"Faryab","2020-04-22",5,0,5,14,0,0,0,35.908078013,64.815849248
"1414",1414,"Faryab","2020-04-21",5,0,5,14,0,0,0,35.908078013,64.815849248
"1415",1415,"Faryab","2020-04-20",5,0,5,14,0,0,0,35.908078013,64.815849248
"1416",1416,"Faryab","2020-04-19",5,0,5,14,1,0,1,35.908078013,64.815849248
"1417",1417,"Faryab","2020-04-18",4,0,4,14,0,0,0,35.908078013,64.815849248
"1418",1418,"Faryab","2020-04-17",4,0,4,14,0,0,0,35.908078013,64.815849248
"1419",1419,"Faryab","2020-04-16",4,0,4,14,0,0,0,35.908078013,64.815849248
"1420",1420,"Faryab","2020-04-15",4,0,4,14,1,0,1,35.908078013,64.815849248
"1421",1421,"Faryab","2020-04-14",3,0,3,14,0,0,0,35.908078013,64.815849248
"1422",1422,"Faryab","2020-04-13",3,0,3,14,0,0,0,35.908078013,64.815849248
"1423",1423,"Faryab","2020-04-12",3,0,3,14,0,0,0,35.908078013,64.815849248
